date,source,ticker_mentioned,comment,title,phobert_label,phobert_score,sentiment_score
2024-07-10,CafeF,VIC,"Cuộc trò chuyện với ông Trường Bùi, Partner hãng tư vấn Roland Berger, mang đến lăng kính thực chiến, mổ xẻ trực diện các ""điểm mù"" quản trị của sếp Việt và giải mã nhiều nút thắt kinh tế vĩ mô.","Chuyên gia hãng tư vấn Đức mổ xẻ: Từ thói quen ""cái gì cũng tự làm"", cáchVingroupbạo chi tiếp cận tri thức đến nghịch lý logistics Việt Nam cước cực rẻ nhưng chi phí cực đắt",NEG,0.7535384893417358,-0.7535384893417358
2024-07-11,CafeF,VIC,UBND phường Hồng Hà vừa ban hành quy chế bốc thăm tái định cư cho các hộ dân bị thu hồi đất phục vụ dự án cầu Tứ Liên.,Siêu cầu Tứ Liên gần 20.000 tỷ do liên danhVingroupcủa tỷ phú Phạm Nhật Vượng xây dựng đạt tiến độ mới,NEU,0.8586301803588867,0.0
2024-07-12,CafeF,VIC,"Công ty Cổ phần Vinpearl vừa thông báo đăng ký chuyển quyền sở hữu hơn 90 triệu cổ phiếu VIC nhằm thực hiện quyền chọn nhận cổ phiếu của trái chủ đối với lô trái phiếu quốc tế phát hành năm 2024, với tổng giá trị hoán đổi ước đạt hơn 14.000 tỷ đồng.",Vinpearl chuyển nhượng lô cổ phiếuVingrouptrị giá 14.000 tỷ cho nhóm nhà đầu tư đặc biệt,NEG,0.9679518938064575,-0.9679518938064575
2024-07-15,CafeF,VIC,"Hàng chục tỷ USD từ các tập đoàn hàng đầu đang thiết lập nền tảng hạ tầng, năng lượng, tái định hình không gian kinh tế cực Nam sau quy hoạch.","Vingroup, T&T, Xuân Thiện và dòng vốn ngoại tỷ USD: Lộ diện chuỗi dự án tái định hình kinh tế Cà Mau",POS,0.9613265991210938,0.9613265991210938
2024-07-16,CafeF,POW,"VN-Index lập đỉnh lịch sử mới khi bứt phá hơn 45 điểm cùng thanh khoản 33.000 tỷ đồng, được dẫn dắt bởi sắc tím lan tỏa khắp nhóm cổ phiếu năng lượng.","GAS, BSR,POW, PLX cùng các cổ phiếu năng lượng đồng loạt tím trần: Điều gì đang xảy ra",POS,0.9635438323020935,0.9635438323020935
2024-07-17,CafeF,POW,"Hàng loạt doanh nghiệp được dự báo có thể đạt mức tăng trưởng lợi nhuận quý 4 hàng chục phần trăm, thậm chí ""tăng bằng lần"" so với cùng kỳ năm trước.","CTCK ước tính KQKD quý 4/2025 của 63 cái tên ""hot"": SSI, VPB, KBC, MWG, PLX,POWlãi đột biến, một DN có thể tăng trưởng lợi nhuận gần 600%",POS,0.960933268070221,0.960933268070221
2024-07-18,CafeF,POW,"Thị trường bất động sản cao cấp đang chuyển mình mạnh mẽ, khi biệt thự và nhà phố trở thành biểu tượng phong cách sống. POW Construction với triết lý “Xây chất lượng – Dựng niềm tin” tiên phong ứng dụng giải pháp nhà thông minh, kết hợp công nghệ hiện đại và kỹ thuật thi công chuẩn mực, nhằm nâng tầm giá trị cho từng công trình.",POWứng dụng giải pháp nhà thông minh trong thi công biệt thự và nhà phố,POS,0.9549949765205383,0.9549949765205383
2024-07-19,CafeF,POW,"Lũy kế 6 tháng đầu năm 2025, doanh thu thuần của POW đạt 17.565 tỷ đồng, tăng 12,4% so với 6 tháng đầu năm 2024. Lợi nhuận sau thuế đạt 1.205 tỷ đồng, tăng 83% so với nửa đầu năm 2024.","PVPower (POW) có hơn 900 tỷ đồng nợ xấu, phát sinh thêm hơn 300 tỷ nợ xấu của PVI",POS,0.8336675763130188,0.8336675763130188
2024-07-22,CafeF,POW,"VietcomBank (VCB) lãi trước thuế 10.702 tỷ đồng, giảm 9% so với cùng kỳ năm trước, dù được hoàn nhập dự phòng.","Cập nhật BCTC quý 4/2024 ngày 26/1: Ngôi vương lợi nhuận nhóm ngân hàng đổi chủ, REE, KBC, DCM,POW... báo lợi nhuận giảm",NEU,0.8102074861526489,0.0
2024-07-23,CafeF,POW,"Cổ phiếu POW của PV Power được các nhà đầu tư “gom” mạnh, trong ngày thị trường “cạn” thanh khoản, tổng giá trị giao dịch trên cả 3 sàn chỉ đạt hơn 13.000 tỷ đồng.","Cổ phiếu PVPower (POW) được nhà đầu tư “gom” mạnh, trong ngày thị trường “cạn” thanh khoản",NEU,0.4728977382183075,0.0
2024-07-24,CafeF,POW,VNDirect dự báo cổ phiếu này có thể được đưa vào rổ VN30 trong vòng 6 tháng sau khi niêm yết do đáp ứng hầu hết các tiêu chí và vốn hóa thị trường nằm thuộc top 20 trong VN30.,"Gã khổng lồ vốn hóa 3 tỷ USD sắp niêm yết HoSE: Sở hữu NMLD đầu tiên của Việt Nam, sáng cửa lọt VN30, kỳ vọng nối gót cổ phiếuPOW, VTP, CTR",NEU,0.8940249085426331,0.0
2024-07-25,CafeF,POW,"Về kế hoạch trong tháng 8, công ty đặt mục tiêu sản lượng cho các nhà máy là 1.012 triệu kWh, tương ứng doanh thu đạt 2.193 tỷ đồng.","PVPower (POW) thu hơn 2.100 tỷ đồng từ bán điện trong tháng 7, tuyên bố gia nhập 'cuộc chơi' xây trạm sạc xe điện",NEU,0.7301427125930786,0.0
2024-07-26,CafeF,POW,"Nửa đầu năm 2024, PV Power ghi nhận doanh thu đạt 15.822 tỷ đồng, giảm nhẹ so với cùng kỳ và lợi nhuận trước thuế ước đạt 657 tỷ đồng, giảm 29,3% so với cùng kỳ năm trước.",PVPower (POW) báo lãi ‘đi lùi’ trong nửa đầu năm 2024,NEU,0.8127214312553406,0.0
2024-07-29,CafeF,POW,"Theo quy định, người có liên quan đến người nội bộ của công ty đại chúng phải đăng ký giao dịch tối thiểu 5 ngày trước thời gian giao dịch dự kiến.","Người nhà Kiểm toán nội bộ PVPower lên tiếng về việc mua “chui” cổ phiếuPOW, lý do gây bất ngờ",NEG,0.953545331954956,-0.953545331954956
2024-07-30,CafeF,POW,Mức dự báo tăng trưởng lợi nhuận ấn tượng nhất đạt trên 6.000%.,"BSC dự phóng KQKD quý 2/2024 loạt tên tuổi ""hot"": HPG,POW, GEX...kỳ vọng ""tăng bằng lần"", lợi nhuận MWG có thể tăng trưởng 6.200%",NEU,0.6943573951721191,0.0
2024-07-31,CafeF,POW,"Trong báo cáo mới đây, MBS dự báo tăng trưởng lợi nhuận của PV Power có thể đạt 210% với động lực đến từ sản lượng điện khí, sản lượng thủy điện và sản lượng điện than quý 2 được cải thiện đáng kể so với cùng kỳ.","Bình quân mỗi ngày PVPower (POW) thu hơn trăm tỷ từ bán điện, lợi nhuận quý 2 được dự báo tăng đột biến",POS,0.9662575125694275,0.9662575125694275
2024-08-01,CafeF,POW,"MBS dự báo lợi nhuận toàn thị trường có thể đạt mức tăng 9,5% so với cùng kỳ trong quý 2/2024 hỗ trợ bởi mức nền thấp cùng kỳ trong khi sản xuất và tiêu dùng có sự phục hồi nhẹ.","CTCK ước tính KQKD quý 2/2024 của 53 doanh nghiệp ""hot"": HPG, BCM,POW, FRT, VJC được dự báo có lợi nhuận đột biến, một tên tuổi đầu ngành có thể tăng trưởng gần 3.000%",NEU,0.8114321231842041,0.0
2024-08-02,CafeF,POW,"Luỹ kế 5 tháng, doanh thu của PV Power ước đạt 12.753 tỷ đồng, giảm hơn 7% so với 5 tháng đầu 2023. Về kế hoạch kinh doanh tháng 6, tổng công ty đặt mục tiêu tổng sản lượng hơn 1,55 tỷ kWh và doanh thu 2.934 tỷ đồng.","Nắng nóng cao điểm, PVPower (POW) thu hơn trăm tỷ mỗi ngày từ bán điện, dự án tỷ USD Nhơn Trạch 3&4 có tiến triển mới",NEU,0.8550034165382385,0.0
2024-08-05,CafeF,POW,"Tính từ khi rơi xuống đáy trung hạn hồi giữa tháng 4, thị giá POW của PV Power đã tăng gần 29% qua đó trở lại vùng giá cao nhất trong vòng hơn 9 tháng.","Dự án điện khí LNG đầu tiên của Việt Nam chậm tiến độ vì vấn đề thuê đất, cổ phiếu PVPower (POW) vẫn tăng “bốc đầu”, điều gì đang xảy ra?",NEU,0.6850531101226807,0.0
2024-08-06,CafeF,POW,Cổ phiếu POW chào sàn rực rỡ tưởng chừng sẽ khởi đầu cho một chặng đường suôn sẻ của PV Power trên sàn chứng khoán nhưng thực tế lại không được như kỳ vọng.,"Tròn 6 năm từ ngày PVPower (POW) chào sàn chứng khoán: ""Gió đông"" thoái vốn vẫn chưa xuất hiện, cổ phiếu đầu ngành điện lặng sóng",NEU,0.8137174248695374,0.0
2024-08-07,CafeF,POW,"Năm 2023, lợi nhuận sau thuế của công ty mẹ PV Power ước đạt 1.194 tỷ đồng, hoàn thành 134% kế hoạch năm song giảm phân nửa so với cùng kỳ năm trước.","PVPower (POW) ước lãi 2023 sụt giảm 53% so với năm trước, mục tiêu lợi nhuận 2024 dưới nghìn tỷ",NEU,0.7585771679878235,0.0
2024-08-08,CafeF,POW,"Các công ty có kỳ vọng lợi nhuận tăng trưởng bao gồm: BMP, BSR, CTR, DBD, FPT, GMD, HPG, PLX, PVD, QNS, VGC, VNM, VTP; còn các đơn vị được dự báo sẽ ghi nhận lợi nhuận giảm bao gồm: DGC, DGW, DRC, HAH, NT2, POW, PVT, STK.","CTCK ước tính KQKD quý 3/2023 của 21 doanh nghiệp trên sàn: BMP, BSR, HPG, FPT, GMD, VNM... dự kiến tăng; DGC, DGW, HAH,POW, NT2... có thể giảm mạnh",NEG,0.9728649854660034,-0.9728649854660034
2024-08-09,CafeF,POW,"Lợi nhuận ròng 6 tháng của PV Power giảm 42,3% còn 660 tỷ đồng. EPS giảm từ 180 đồng về còn 54 đồng.","PVPower (POW) báo lãi quý 2/2023 giảm 70%, phải thu với EVN gần 15.000 tỷ đồng, tương đương doanh thu nửa năm",NEU,0.751019299030304,0.0
2024-08-12,CafeF,POW,"Luỹ kế 4 tháng đầu năm, toàn công ty sản xuất được 5,4 tỷ kWh điện. Kết quả, tổng doanh thu của PV Power ước đạt hơn 10.421 tỷ đồng.","Doanh thu tháng 4 của PVPower (POW) sụt giảm, nhiều nhà máy điện không hoàn thành kế hoạch",POS,0.5376689434051514,0.5376689434051514
2024-08-13,CafeF,general,"Đến ngày 6/3, DSC đã phân phối 3,47 triệu trong tổng số 5 triệu cổ phiếu ESOP đăng ký phát hành cho 79 cán bộ nhân viên.",Chứng khoánDSC hoàn tất đợt phát hành ESOP,NEG,0.96932452917099,-0.96932452917099
2024-08-14,CafeF,general,"Trong 3 phiên từ 13-17/3, Thực phẩm Đông lạnh Kido nhận chuyển nhượng tổng cộng 14,5 triệu cổ phiếu VDS thì cổ đông Nguyễn Hoàng Hiệp bán ra tổng cộng 12,78 triệu cổ phiếu của Chứng khoán Rồng Việt.",Cổ đông lớnChứng khoánRồng Việt giao dịch hàng chục triệu cổ phiếu,NEG,0.9503903388977051,-0.9503903388977051
2024-08-15,CafeF,general,"Chuyên gia UOBAM Việt Nam dự báo thị trường chứng khoán năm 2026 vẫn duy trì xu hướng tích cực nhờ nền tảng vĩ mô ổn định, tăng trưởng lợi nhuận doanh nghiệp khoảng 15% và kỳ vọng nâng hạng thị trường. Tuy vậy, mức tăng sẽ mang tính chọn lọc hơn và rủi ro từ địa chính trị, chính sách tiền tệ toàn cầu vẫn cần theo dõi.","Chuyên gia UOBAM: Thị trườngchứng khoánViệt Nam vẫn tích cực trong năm 2026, ngân hàng và bán lẻ giữ vai trò dẫn dắt",POS,0.5186284184455872,0.5186284184455872
2024-08-16,CafeF,general,"Theo chuyên gia VCBF, trong những giai đoạn thị trường biến động, điều quan trọng nhất là nhà đầu tư cần nâng cao kiến thức, giúp quản trị rủi ro và giữ kỷ luật đầu tư.",Nhà đầu tưchứng khoáncần làm gì để vượt qua những giai đoạn biến động?,NEG,0.949402391910553,-0.949402391910553
2024-08-19,CafeF,general,"Chứng khoán Thành Công vừa phê duyệt hạn mức tín dụng 800 tỷ đồng tại Vietcombank- chi nhánh TP.HCM, nhằm bổ sung nguồn vốn cho hoạt động đầu tư, cho vay ký quỹ và kinh doanh chứng khoán.",Chứng khoánThành Công muốn vay ngân hàng 800 tỷ đồng để làm gì?,NEU,0.790199875831604,0.0
2024-08-20,CafeF,general,Chứng khoán Bảo Minh miễn nhiệm Trưởng Ban kiểm soát đối với ông Trần Văn Ngừng theo đơn từ nhiệm và bầu người thay thế là bà Phạm Thị Thu Hiền.,Chứng khoánBảo Minh thay Trưởng Ban Kiểm soát,NEU,0.5929408669471741,0.0
2024-08-21,CafeF,general,"Sau khi hoàn tất thủ tục đăng ký quyền mua cổ phiếu Công ty CP Chứng khoán DNSE (mã chứng khoán DSE), Capella Group đã trở thành cổ đông lớn, sở hữu 9,8% vốn điều lệ DNSE.",Capella Group trở thành cổ đông lớn củaChứng khoánDNSE,NEU,0.806739330291748,0.0
2024-08-22,CafeF,general,"Sau khi nhận chuyển nhượng quyền mua cổ phiếu, Capella Group đã trở thành cổ đông lớn, sở hữu 9,8% vốn điều lệ DNSE. Đại diện của Capella Group cũng ứng cử vào HĐQT công ty chứng khoán này.",Chứng khoánDNSE đón cổ đông lớn mới,NEG,0.7296198010444641,-0.7296198010444641
2024-08-23,CafeF,general,Chứng khoán tiếp tục giảm khi nhà đầu tư thận trọng trước áp lực về lãi suất và căng thẳng địa chính trị,Chứng khoántrước áp lực kép,NEG,0.5628198981285095,-0.5628198981285095
2024-08-26,CafeF,general,"Trong trường hợp thị trường tiếp tục biến động mạnh, chuyên gia cho rằng áp lực call margin có thể gia tăng và tạo thêm lực cung trong ngắn hạn.",Một hiện tượng khiến NĐT đau đầu đang âm thầm diễn ra trên thị trườngchứng khoán,NEU,0.8467379808425903,0.0
2024-08-27,CafeF,general,Thị trường chứng khoán ngày 16/3 tiếp tục ghi nhận nhóm dầu khí - phân bón bị bán mạnh. Dù một số nhóm ngành khác có sự hồi phục nhưng VN-Index vẫn giảm nhẹ.,"Chứng khoánngày 16/3: Nhóm dầu khí bị bán mạnh, VN-Index giảm nhẹ",NEG,0.9437232613563538,-0.9437232613563538
2024-08-28,CafeF,general,"Cổ phiếu giữ vững sắc tím với khối lượng dư mua tại mức giá trần lên tới hơn 4,7 triệu đơn vị.","Một mãchứng khoándậy sóng ""tím trần"" sau khi lọt tầm ngắm cá mập ngoại quy mô 15.000 tỷ",POS,0.9401831030845642,0.9401831030845642
2024-08-29,CafeF,general,Việc áp dụng Chuẩn mực Báo cáo Tài chính Quốc tế (IFRS) thay thế cho Chuẩn mực Kế toán Việt Nam (VAS) dự kiến tạo ra những thay đổi đáng kể lên bức tranh tài chính của nhiều doanh nghiệp.,"Thay đổi dự kiến sẽ 'bóc trần' 30 đại gia lớn nhất sànchứng khoán: Lợi nhuận FPT có thể tăng thêm 30%, Vietnam Airlines gặp cứu cánh",NEG,0.7777771353721619,-0.7777771353721619
2024-08-30,CafeF,general,Chứng khoán UP chuẩn bị đưa cổ phiếu UPS giao dịch trên UPCoM từ ngày 20/3 với giá tham chiếu 10.400 đồng/cp.,"Công tychứng khoáncó ""bóng dáng"" Tân Hoàng Minh phát thông báo quan trọng",NEG,0.9711724519729614,-0.9711724519729614
2024-09-02,CafeF,general,Chứng khoán Xuân Thiện miễn nhiệm chức danh Tổng giám đốc đối với ông Hồ Ngọc Bạch và chức danh Phó Tổng giám đốc đối với ông Nguyễn Vũ kể từ ngày 14/3.,Chứng khoánXuân Thiện miễn nhiệm 2 thành viên Ban điều hành,NEG,0.6422626376152039,-0.6422626376152039
2024-09-03,CafeF,general,"Dự báo xu hướng ngắn hạn, chuyên gia cho rằng nhiều khả năng VN-Index tiếp tục dao động trong biên độ hẹp với vùng hỗ trợ quanh 1.650 đến 1.675 điểm và kháng cự tại 1.700 đến 1.720 điểm.","Chuyên gia cảnh báo một cái ""bẫy"" thường gặp trên thị trườngchứng khoán",NEU,0.8548309803009033,0.0
2024-09-04,CafeF,general,"Theo Dragon Capital, khi thị trường còn giảm, việc mua đều đặn giúp tích lũy nhiều tài sản hơn ở mức giá thấp. Đến khi thị trường phục hồi, lượng tài sản tích lũy này sẽ hưởng lợi đầy đủ từ đà tăng.","Chứng khoánbiến động mạnh, Dragon Capital đưa ra khuyến nghị quan trọng cho nhà đầu tư",POS,0.9594916105270386,0.9594916105270386
2024-09-05,CafeF,general,"Sau cú giảm sốc sâu nhất lịch sử, VN-Index tuần qua “bay” mất 71,6 điểm, còn 1.696,24 điểm. Thị trường chứng khoán trong ngắn, trung, dài hạn thế nào?",Chứng khoántuần tới sẽ ra sao?,NEG,0.9860624670982361,-0.9860624670982361
2024-09-06,CafeF,general,Các chuyên gia cho rằng VN-Index cần thêm thời gian tích luỹ và kiểm định lại trước khi có nhịp hồi phục rõ ràng hơn. Do đó nhà đầu tư nên duy trì sự thận trọng trong bối cảnh thị trường còn nhiều biến động.,"Góc nhìn chuyên gia:Chứng khoáncó thể quay lại ""test đáy"" lần 2, loạt nhóm cổ phiếu giảm sâu phát tín hiệu hồi phục",NEU,0.7171434760093689,0.0
2024-09-09,CafeF,general,"Theo Chứng khoán APG, cổ phiếu APG giảm sàn 5 phiên liên tiếp từ ngày 9/3/2026 đến ngày 13/3/2026 là do cung cầu trên thị trường chứng khoán, cũng như nhu cầu và thị hiếu của nhà đầu tư.","Mã APG giảm sàn 5 phiên liên tiếp,Chứng khoánAPG giải trình gì?",NEU,0.8253874778747559,0.0
2024-09-10,CafeF,general,Thị trường chứng khoán ngày 16/3 tiếp tục ghi nhận nhóm dầu khí - phân bón bị bán mạnh. Dù một số nhóm ngành khác có sự hồi phục nhưng VN-Index vẫn giảm nhẹ.,"Chứng khoán ngày 16/3: Nhóm dầu khí bị bán mạnh,VN-Indexgiảm nhẹ",NEG,0.9437232613563538,-0.9437232613563538
2024-09-11,CafeF,general,"Theo các chuyên gia, tuần tới, VN-Index có thể tiếp tục giảm trước khi hồi phục, nhà đầu tư cần giữ dòng tiền ổn định.","VN-Indexcó thể tiếp tục giảm, nhà đầu tư nên làm gì?",NEU,0.778149425983429,0.0
2024-09-12,CafeF,general,"Theo chuyên gia, thị trường hiện đang trong giai đoạn tìm điểm cân bằng sau cú sốc thông tin, và xu hướng tăng dài hạn chỉ thực sự bị đe dọa nếu vùng 1.600 điểm bị xuyên thủng.",Dấu hiệuVN-Indextạo đáy thành công và sắp bước vào sóng mới?,NEG,0.9628275632858276,-0.9628275632858276
2024-09-13,CafeF,general,"Sau hai tuần giảm mạnh do cú sốc giá dầu và căng thẳng Trung Đông, VN-Index được dự báo có thể tiếp tục rung lắc và kiểm định lại vùng 1.650-1.670 điểm trước khi hình thành nền tích lũy. Dù vậy, các yếu tố như triển vọng lợi nhuận doanh nghiệp và nâng hạng thị trường vẫn được kỳ vọng hỗ trợ tâm lý nhà đầu tư trong thời gian tới.",Dự báoVN-Indextiếp tục rung lắc,POS,0.835549533367157,0.835549533367157
2024-09-16,CafeF,general,"Sau phiên thăng hoa với mức tăng gần 52 điểm của ngày hôm 11-3, thị trường chứng khoán ngày 12-3 đã nhanh chóng đối mặt với nhịp điều chỉnh",VN-Indexmất gần 19 điểm do sức ép từ nhóm VN30 và cổ phiếu chứng khoán,POS,0.9729952812194824,0.9729952812194824
2024-09-17,CafeF,general,"Trong kịch bản tích cực, ABS tin rằng vùng 1.586-1.606 điểm sẽ được giữ vững nhờ xung đột tại Trung Đông sẽ không kéo dài và các nguồn cung dầu thay thế sẽ sớm được đưa ra thị trường làm hạ nhiệt giá dầu.",2 kịch bản choVN-Indextrong tháng 3/2026,POS,0.9690892696380615,0.9690892696380615
2024-09-18,CafeF,general,"Theo Chứng khoán Maybank, các nhà đầu tư không rời bỏ thị trường mà đang chủ động luân chuyển dòng vốn, bên cạnh đó là sự gia tăng đáng kể của các giao dịch mang tính đầu cơ ngắn hạn trong bối cảnh thị trường rung lắc mạnh.","VN-Indexbiến động mạnh, các công ty chứng khoán hưởng lợi ra sao?",NEG,0.7615906000137329,-0.7615906000137329
2024-09-19,CafeF,general,Giao dịch của khối ngoại là điểm cộng khi mua ròng khoảng 1.156 tỷ đồng.,"Khối ngoại tung gần 1.200 tỷ đồng mua ròng khiVN-Indexbật tăng 51 điểm, cổ phiếu nào được gom mạnh nhất?",POS,0.8436719179153442,0.8436719179153442
2024-09-20,CafeF,general,"Dữ liệu trong giai đoạn 2014–2026 cho thấy trong 12 năm qua, VN-Index đã có khoảng 25 phiên giảm trên 4% chỉ trong một ngày.","Nhìn lại 25 cú rơi hơn 4% củaVN-Index: Thị trường thường cần bao lâu để ""lấy lại những gì đã mất""?",NEG,0.9825779795646667,-0.9825779795646667
2024-09-23,CafeF,general,"Thị trường chứng khoán ghi nhận phiên hồi phục mạnh mẽ khi dòng tiền “bắt đáy” quay trở lại, đặc biệt tập trung vào nhóm cổ phiếu ngân hàng, thép, phân bón, …","Cổ phiếu ngân hàng dẫn dắt,VN-Indexbật tăng gần 24 điểm",POS,0.9683290123939514,0.9683290123939514
2024-09-24,CafeF,general,"Trong bối cảnh hiện tại, điều quan trọng không chỉ nằm ở việc dự đoán đáy của thị trường, mà là cách nhà đầu tư chuẩn bị danh mục để tận dụng cơ hội khi xu hướng hồi phục quay trở lại.","Chuyên gia dự báoVN-Indexcòn một nhịp chỉnh sâu trước khi bật tăng trở lại, cơ hội lộ diện ở nhóm cổ phiếu dẫn dắt",NEU,0.8676654696464539,0.0
2024-09-25,CafeF,general,"Tài sản của tỷ phú Phạm Nhật Vượng giảm 1,5 tỷ USD còn 23,7 tỷ USD trong bối cảnh các cổ phiếu họ Vin như VIC, VHM, VPL đều giảm hết biên độ trong ngày 9/3.","Tài sản tỷ phú Phạm Nhật Vượng “bốc hơi” 1,5 tỷ USD trong phiênVN-Indexbay 115 điểm",NEG,0.630557119846344,-0.630557119846344
2024-09-26,CafeF,general,"Ở chiều mua, khối ngoại mua ròng mạnh nhất cổ phiếu MWG với giá trị khoảng 138 tỷ đồng.","Khối ngoại bán ròng hàng trăm tỷ đồng phiênVN-Indexgiảm điểm kỷ lục, cổ phiếu nào bị ""xả"" mạnh nhất?",POS,0.5765829086303711,0.5765829086303711
2024-09-27,CafeF,general,"Theo TS Lê Đạt Chí, việc giá dầu tăng không đồng nghĩa các doanh nghiệp dầu khí sẽ ngay lập tức có lợi nhuận vượt trội hoặc bền vững.","Dầu vượt 100 USD/thùng,VN-Indexmất hơn 100 điểm, chuyên gia nói gì?",POS,0.8646111488342285,0.8646111488342285
2024-09-30,CafeF,general,"Trong bối cảnh Vn-Index giảm sâu, chuyên gia cho rằng, điều quan trọng không phải cố gắng dự đoán chính xác đáy của thị trường, nhà đầu tư cần bảo vệ tài khoản và kiểm soát rủi ro.","VN-Indexbay hơn 110 điểm, nhà đầu tư cần làm gì để bảo vệ tài khoản?",NEU,0.5371231436729431,0.0
2024-10-01,CafeF,general,"Theo chuyên gia, trong điều kiện bất định, mọi kịch bản đều có thể xảy ra. Thông điệp quan trọng nhất lúc này là ưu tiên quản trị rủi ro, không sử dụng đòn bẩy và duy trì tư duy dài hạn.","Góc nhìn chuyên gia: Cần tính đến kịch bảnVN-Indexvề 1.600 điểm, một nhóm cổ phiếu có cơ hội đón dòng tiền",NEG,0.9863393306732178,-0.9863393306732178
2024-10-02,CafeF,general,"Ngoài tác động từ chiến sự Trung Đông, tuần qua VN-Index còn chịu áp lực đáng kể từ hoạt động bán ròng mạnh của khối ngoại","VN-Indexmất hơn 113 điểm trong 1 tuần, chuyên gia chỉ tên nhóm cổ phiếu ở ""vùng quá bán""",NEU,0.6284879446029663,0.0
2024-10-03,CafeF,general,"Nhóm phân tích chỉ ra loạt nhóm ngành có thể hưởng lợi như dầu khí, vận tải biển, cảng biển, phân bón, trang sức, trong khi hàng không, du lịch,... dự báo sẽ chịu tác động bất lợi.",VinaCapital: Bất kỳ nhịp sụt giảm đáng kể nào củaVN-Indexđều là cơ hội mua vào,NEU,0.8485835194587708,0.0
2024-10-04,CafeF,general,"Theo Vietcap, VN-Index hiện vẫn vận động trong xu hướng tăng hình thành từ tháng 11/2025 đến nay và các yếu tố nội tại tích cực được kỳ vọng sẽ tiếp tục hỗ trợ chỉ số duy trì xu hướng này trong những tháng tới.",Vietcap nói về khả năng tạo đáy củaVN-Index,POS,0.6893842220306396,0.6893842220306396
2024-10-07,CafeF,general,Diễn biến “giảm sâu rồi hồi phục nhanh” trong phiên 4/3 cũng được xem là một dạng kiểm định cung – cầu của thị trường.,"Sau cú rút chân hơn 50 điểm củaVN-Index, cơ hội “bắt đáy” đã xuất hiện?",NEU,0.8014684319496155,0.0
2024-10-08,CafeF,general,CTCK đánh giá kịch bản tại Hóa chất Đức Giang: Quá trình gia hạn giấy phép khai thác khai trường 25 có thể bị ảnh hưởng,CTCK đánh giá kịch bản tại Hóa chất Đức Giang: Quá trình gia hạn giấy phép khai thác khai trường 25 có thể bị ảnh hưởng,NEG,0.9769331216812134,-0.9769331216812134
2024-10-09,CafeF,general,"“Cá voi” BlackRock tung hàng tỷ USD bắt đáy Bitcoin, Ethereum","“Cá voi” BlackRock tung hàng tỷ USD bắt đáy Bitcoin, Ethereum",POS,0.896070122718811,0.896070122718811
2024-10-10,CafeF,general,Ai rồi cũng phải chạy KPI: Chủ tịch công ty 4 tỷ USD “ráo riết” mở 3 siêu thị mỗi ngày để kịp “trả bài” cho cổ đông,Ai rồi cũng phải chạy KPI: Chủ tịch công ty 4 tỷ USD “ráo riết” mở 3 siêu thị mỗi ngày để kịp “trả bài” cho cổ đông,NEG,0.8418170213699341,-0.8418170213699341
2024-10-11,CafeF,general,Shark Bình bị cáo buộc rửa tiền trong vụ án Mr Pips,Shark Bình bị cáo buộc rửa tiền trong vụ án Mr Pips,NEG,0.6088768243789673,-0.6088768243789673
2024-10-14,CafeF,general,"Một cổ phiếu bị khối ngoại ""xả"" 1.600 tỷ đồng phiên 18/3","Một cổ phiếu bị khối ngoại ""xả"" 1.600 tỷ đồng phiên 18/3",NEU,0.5041822791099548,0.0
2024-10-15,CafeF,general,Diễn biến mới nhất tại ACV sau khi ông Vũ Thế Phiệt bị bắt,Diễn biến mới nhất tại ACV sau khi ông Vũ Thế Phiệt bị bắt,NEG,0.9577189087867737,-0.9577189087867737
2024-10-16,CafeF,general,SACOMBANK lại khiến cổ đông và các nhà đầu tư bất ngờ với tờ trình mới,SACOMBANK lại khiến cổ đông và các nhà đầu tư bất ngờ với tờ trình mới,POS,0.9712793827056885,0.9712793827056885
2024-10-17,CafeF,general,"Đề nghị truy tố ""Mr Pips"" Phó Đức Nam và 74 bị can trong đường dây lừa đảo, rửa tiền","Đề nghị truy tố ""Mr Pips"" Phó Đức Nam và 74 bị can trong đường dây lừa đảo, rửa tiền",NEG,0.987063467502594,-0.987063467502594
2024-10-18,CafeF,general,Những đại gia đứng sau các công ty tài sản số có vốn ngàn tỉ tại Việt Nam,Những đại gia đứng sau các công ty tài sản số có vốn ngàn tỉ tại Việt Nam,POS,0.8050383925437927,0.8050383925437927
2024-10-21,CafeF,general,Gelex Electric đặt mục tiêu doanh thu hơn 27.000 tỷ đồng trong năm 2026,Gelex Electric đặt mục tiêu doanh thu hơn 27.000 tỷ đồng trong năm 2026,NEU,0.5375419855117798,0.0
2024-10-22,CafeF,general,Ông Bùi Cao Nhật Quân giữ vai trò mới tại Novaland,Ông Bùi Cao Nhật Quân giữ vai trò mới tại Novaland,NEU,0.6479461789131165,0.0
2024-10-23,CafeF,FPT,"FPT ""chơi lớn"" tại Nhật Bản, hợp tác chiến lược với tập đoàn tài chính hàng đầu thúc đẩy chuyển đổi số","FPT ""chơi lớn"" tại Nhật Bản, hợp tác chiến lược với tập đoàn tài chính hàng đầu thúc đẩy chuyển đổi số",POS,0.959846556186676,0.959846556186676
